,0,1
4140,24,8
4141,24,7
4142,24,6
4143,24,5
4144,24,4
4145,24,3
4146,24,2
4147,24,1
4148,24,0
4149,23,99
4150,23,98
4151,24,52
4152,24,54
4153,23,77
4154,25,2
4155,25,9
4156,25,8
4157,25,7
4158,25,6
4159,25,5
4160,25,4
4161,25,3
4162,25,1
4163,24,55
4164,25,0
4165,99,98
4166,24,98
4167,24,97
4168,24,96
4169,24,95
4170,24,94
4171,25,10
4172,25,11
4173,25,12
4174,25,13
4175,25,28
4176,25,27
4177,25,26
4178,25,25
4179,25,24
4180,25,23
4181,25,22
4182,25,21
4183,25,20
4184,25,19
4185,25,18
4186,25,17
4187,25,16
4188,25,15
4189,25,14
4190,24,93
4191,24,92
4192,24,91
4193,24,72
4194,24,70
4195,24,69
4196,24,68
4197,24,67
4198,24,66
4199,24,65
4200,24,64
4201,24,63
4202,24,62
4203,24,61
4204,24,60
4205,24,59
4206,24,58
4207,24,57
4208,24,56
4209,24,71
4210,24,73
4211,24,90
4212,24,74
4213,24,89
4214,24,88
4215,24,87
4216,24,86
4217,24,85
4218,24,84
4219,24,83
4220,24,82
4221,24,81
4222,24,80
4223,24,79
4224,24,78
4225,24,77
4226,24,76
4227,24,75
4228,23,78
4229,23,76
4230,22,24
4231,22,71
4232,22,78
4233,22,77
4234,22,76
4235,22,75
4236,22,74
4237,22,73
4238,22,72
4239,22,70
4240,22,99
4241,22,69
4242,22,68
4243,22,67
4244,22,66
4245,22,65
4246,22,64
4247,22,63
4248,22,79
4249,22,80
4250,22,81
4251,22,82
4252,22,97
4253,22,96
4254,22,95
4255,22,94
4256,22,93
4257,22,92
4258,22,91
4259,22,90
4260,22,89
4261,22,88
4262,22,87
4263,22,86
4264,22,85
4265,22,84
4266,22,83
4267,22,62
4268,22,61
4269,22,60
4270,22,41
4271,22,39
4272,22,38
4273,22,37
4274,22,36
4275,22,35
4276,22,34
4277,22,33
4278,22,32
4279,22,31
4280,22,30
4281,22,29
4282,22,28
4283,22,27
4284,22,26
4285,22,25
4286,22,40
4287,22,42
4288,22,59
4289,22,43
4290,22,58
4291,22,57
4292,22,56
4293,22,55
4294,22,54
4295,22,53
4296,22,52
4297,22,51
4298,22,50
4299,22,49
4300,22,48
4301,22,47
4302,22,46
4303,22,45
4304,22,44
4305,22,98
4306,23,0
4307,23,75
4308,23,48
4309,23,55
4310,23,54
4311,23,53
4312,23,52
4313,23,51
4314,23,50
4315,23,49
4316,23,47
4317,23,1
4318,23,46
4319,23,45
4320,23,44
4321,23,43
4322,23,42
4323,23,41
4324,23,40
4325,23,56
4326,23,57
4327,23,58
4328,23,59
4329,23,74
4330,23,73
4331,23,72
4332,23,71
4333,23,70
4334,23,69
4335,23,68
4336,23,67
4337,23,66
4338,23,65
4339,23,64
4340,23,63
4341,23,62
4342,23,61
4343,23,60
4344,23,39
4345,23,38
4346,23,37
4347,23,18
4348,23,16
4349,23,15
4350,23,14
4351,23,13
4352,23,12
4353,23,11
4354,23,10
4355,23,9
4356,23,8
4357,23,7
4358,23,6
4359,23,5
4360,23,4
4361,23,3
4362,23,2
4363,23,17
4364,23,19
4365,23,36
4366,23,20
4367,23,35
4368,23,34
4369,23,33
4370,23,32
4371,23,31
4372,23,30
4373,23,29
4374,23,28
4375,23,27
4376,23,26
4377,23,25
4378,23,24
4379,23,23
4380,23,22
4381,23,21
4382,19,15
4383,19,13
4384,12,98
4385,15,0
4386,15,7
4387,15,6
4388,15,5
4389,15,4
4390,15,3
4391,15,2
4392,15,1
4393,14,99
4394,14,90
4395,14,98
4396,14,97
4397,14,96
4398,14,95
4399,14,94
4400,14,93
4401,14,92
4402,15,8
4403,15,9
4404,15,10
4405,15,11
4406,15,26
4407,15,25
4408,15,24
4409,15,23
4410,15,22
4411,15,21
4412,15,20
4413,15,19
4414,15,18
4415,15,17
4416,15,16
4417,15,15
4418,15,14
4419,15,13
4420,15,12
4421,14,91
4422,14,89
4423,19,12
4424,14,61
4425,14,68
4426,14,67
4427,14,66
4428,14,65
4429,14,64
4430,14,63
4431,14,62
4432,14,60
4433,14,88
4434,14,59
4435,14,58
4436,14,57
4437,14,56
4438,14,55
4439,14,54
4440,14,53
4441,14,69
4442,14,70
4443,14,71
4444,14,72
4445,14,87
4446,14,86
4447,14,85
4448,14,84
4449,14,83
4450,14,82
4451,14,81
4452,14,80
4453,14,79
4454,14,78
4455,14,77
4456,14,76
4457,14,75
4458,14,74
4459,14,73
4460,15,27
4461,15,28
4462,15,29
4463,15,77
4464,15,84
4465,15,83
4466,15,82
4467,15,81
4468,15,80
4469,15,79
4470,15,78
4471,15,76
4472,15,30
4473,15,75
4474,15,74
4475,15,73
4476,15,72
4477,15,71
4478,15,70
4479,15,69
4480,15,85
4481,15,86
4482,15,87
4483,15,88
4484,16,3
4485,16,2
4486,16,1
4487,16,0
4488,15,99
4489,15,98
4490,15,97
4491,15,96
4492,15,95
4493,15,94
4494,15,93
4495,15,92
4496,15,91
4497,15,90
4498,15,89
4499,15,68
4500,15,67
4501,15,66
4502,15,47
4503,15,45
4504,15,44
4505,15,43
4506,15,42
4507,15,41
4508,15,40
4509,15,39
4510,15,38
4511,15,37
4512,15,36
4513,15,35
4514,15,34
4515,15,33
4516,15,32
4517,15,31
4518,15,46
4519,15,48
4520,15,65
4521,15,49
4522,15,64
4523,15,63
4524,15,62
4525,15,61
4526,15,60
4527,15,59
4528,15,58
4529,15,57
4530,15,56
4531,15,55
4532,15,54
4533,15,53
4534,15,52
4535,15,51
4536,15,50
4537,14,52
4538,14,51
4539,14,50
4540,13,45
4541,13,52
4542,13,51
4543,13,50
4544,13,49
4545,13,48
4546,13,47
4547,13,46
4548,13,44
4549,13,73
4550,13,43
4551,13,42
4552,13,41
4553,13,40
4554,13,39
4555,13,38
4556,13,37
4557,13,53
4558,13,54
4559,13,55
4560,13,56
4561,13,71
4562,13,70
4563,13,69
4564,13,68
4565,13,67
4566,13,66
4567,13,65
4568,13,64
4569,13,63
4570,13,62
4571,13,61
4572,13,60
4573,13,59
4574,13,58
4575,13,57
4576,13,36
4577,13,35
4578,13,34
4579,13,15
4580,13,13
4581,13,12
4582,13,11
4583,13,10
4584,13,9
4585,13,8
4586,13,7
4587,13,6
4588,13,5
4589,13,4
4590,13,3
4591,13,2
4592,13,1
4593,13,0
4594,12,99
4595,13,14
4596,13,16
4597,13,33
4598,13,17
4599,13,32
4600,13,31
4601,13,30
4602,13,29
4603,13,28
4604,13,27
4605,13,26
4606,13,25
4607,13,24
4608,13,23
4609,13,22
4610,13,21
4611,13,20
4612,13,19
4613,13,18
4614,13,72
4615,13,74
4616,14,49
4617,14,22
4618,14,29
4619,14,28
4620,14,27
4621,14,26
4622,14,25
4623,14,24
4624,14,23
4625,14,21
4626,13,75
4627,14,20
4628,14,19
4629,14,18
4630,14,17
4631,14,16
4632,14,15
4633,14,14
4634,14,30
4635,14,31
4636,14,32
4637,14,33
4638,14,48
4639,14,47
4640,14,46
4641,14,45
4642,14,44
4643,14,43
4644,14,42
4645,14,41
4646,14,40
4647,14,39
4648,14,38
4649,14,37
4650,14,36
4651,14,35
4652,14,34
4653,14,13
4654,14,12
4655,14,11
4656,13,92
4657,13,90
4658,13,89
4659,13,88
4660,13,87
4661,13,86
4662,13,85
4663,13,84
4664,13,83
4665,13,82
4666,13,81
4667,13,80
4668,13,79
4669,13,78
4670,13,77
4671,13,76
4672,13,91
4673,13,93
4674,14,10
4675,13,94
4676,14,9
4677,14,8
4678,14,7
4679,14,6
4680,14,5
4681,14,4
4682,14,3
4683,14,2
4684,14,1
4685,14,0
4686,13,99
4687,13,98
4688,13,97
4689,13,96
4690,13,95
4691,16,4
4692,16,5
4693,16,6
4694,18,8
4695,18,15
4696,18,14
4697,18,13
4698,18,12
4699,18,11
4700,18,10
4701,18,9
4702,18,7
4703,18,36
4704,18,6
4705,18,5
4706,18,4
4707,18,3
4708,18,2
4709,18,1
4710,18,0
4711,18,16
4712,18,17
4713,18,18
4714,18,19
4715,18,34
4716,18,33
4717,18,32
4718,18,31
4719,18,30
4720,18,29
4721,18,28
4722,18,27
4723,18,26
4724,18,25
4725,18,24
4726,18,23
4727,18,22
4728,18,21
4729,18,20
4730,17,99
4731,17,98
4732,17,97
4733,17,78
4734,17,76
4735,17,75
4736,17,74
4737,17,73
4738,17,72
4739,17,71
4740,17,70
4741,17,69
4742,17,68
4743,17,67
4744,17,66
4745,17,65
4746,17,64
4747,17,63
4748,17,62
4749,17,77
4750,17,79
4751,17,96
4752,17,80
4753,17,95
4754,17,94
4755,17,93
4756,17,92
4757,17,91
4758,17,90
4759,17,89
4760,17,88
4761,17,87
4762,17,86
4763,17,85
4764,17,84
4765,17,83
4766,17,82
4767,17,81
4768,18,35
4769,18,37
4770,17,60
4771,18,85
4772,18,92
4773,18,91
4774,18,90
4775,18,89
4776,18,88
4777,18,87
4778,18,86
4779,18,84
4780,18,38
4781,18,83
4782,18,82
4783,18,81
4784,18,80
4785,18,79
4786,18,78
4787,18,77
4788,18,93
4789,18,94
4790,18,95
4791,18,96
4792,19,11
4793,19,10
4794,19,9
4795,19,8
4796,19,7
4797,19,6
4798,19,5
4799,19,4
4800,19,3
4801,19,2
4802,19,1
4803,19,0
4804,18,99
4805,18,98
4806,18,97
4807,18,76
4808,18,75
4809,18,74
4810,18,55
4811,18,53
4812,18,52
4813,18,51
4814,18,50
4815,18,49
4816,18,48
4817,18,47
4818,18,46
4819,18,45
4820,18,44
4821,18,43
4822,18,42
4823,18,41
4824,18,40
4825,18,39
4826,18,54
4827,18,56
4828,18,73
4829,18,57
4830,18,72
4831,18,71
4832,18,70
4833,18,69
4834,18,68
4835,18,67
4836,18,66
4837,18,65
4838,18,64
4839,18,63
4840,18,62
4841,18,61
4842,18,60
4843,18,59
4844,18,58
4845,17,61
4846,17,59
4847,16,7
4848,16,54
4849,16,61
4850,16,60
4851,16,59
4852,16,58
4853,16,57
4854,16,56
4855,16,55
4856,16,53
4857,16,82
4858,16,52
4859,16,51
4860,16,50
4861,16,49
4862,16,48
4863,16,47
4864,16,46
4865,16,62
4866,16,63
4867,16,64
4868,16,65
4869,16,80
4870,16,79
4871,16,78
4872,16,77
4873,16,76
4874,16,75
4875,16,74
4876,16,73
4877,16,72
4878,16,71
4879,16,70
4880,16,69
4881,16,68
4882,16,67
4883,16,66
4884,16,45
4885,16,44
4886,16,43
4887,16,24
4888,16,22
4889,16,21
4890,16,20
4891,16,19
4892,16,18
4893,16,17
4894,16,16
4895,16,15
4896,16,14
4897,16,13
4898,16,12
4899,16,11
4900,16,10
4901,16,9
4902,16,8
4903,16,23
4904,16,25
4905,16,42
4906,16,26
4907,16,41
4908,16,40
4909,16,39
4910,16,38
4911,16,37
4912,16,36
4913,16,35
4914,16,34
4915,16,33
4916,16,32
4917,16,31
4918,16,30
4919,16,29
4920,16,28
4921,16,27
4922,16,81
4923,16,83
4924,17,58
4925,17,31
4926,17,38
4927,17,37
4928,17,36
4929,17,35
4930,17,34
4931,17,33
4932,17,32
4933,17,30
4934,16,84
4935,17,29
4936,17,28
4937,17,27
4938,17,26
4939,17,25
4940,17,24
4941,17,23
4942,17,39
4943,17,40
4944,17,41
4945,17,42
4946,17,57
4947,17,56
4948,17,55
4949,17,54
4950,17,53
4951,17,52
4952,17,51
4953,17,50
4954,17,49
4955,17,48
4956,17,47
4957,17,46
4958,17,45
4959,17,44
4960,17,43
4961,17,22
4962,17,21
4963,17,20
4964,17,1
4965,16,99
4966,16,98
4967,16,97
4968,16,96
4969,16,95
4970,16,94
4971,16,93
4972,16,92
4973,16,91
4974,16,90
4975,16,89
4976,16,88
4977,16,87
4978,16,86
4979,16,85
4980,17,0
4981,17,2
4982,17,19
4983,17,3
4984,17,18
4985,17,17
4986,17,16
4987,17,15
4988,17,14
4989,17,13
4990,17,12
4991,17,11
4992,17,10
4993,17,9
4994,17,8
4995,17,7
4996,17,6
4997,17,5
4998,17,4
4999,49,98
5000,49,99
5001,50,0
5002,83,30
5003,83,37
5004,83,36
5005,83,35
5006,83,34
5007,83,33
5008,83,32
5009,83,31
5010,83,29
5011,83,39
5012,83,28
5013,83,27
5014,83,26
5015,83,25
5016,83,24
5017,83,23
5018,83,22
5019,83,38
5020,83,40
5021,81,25
5022,83,50
5023,83,57
5024,83,56
5025,83,55
5026,83,54
5027,83,53
5028,83,52
5029,83,51
5030,83,49
5031,83,41
5032,83,48
5033,83,47
5034,83,46
5035,83,45
5036,83,44
5037,83,43
5038,83,42
5039,83,21
5040,83,20
5041,83,19
5042,82,91
5043,82,98
5044,82,97
5045,82,96
5046,82,95
5047,82,94
5048,82,93
5049,82,92
5050,82,90
5051,83,18
5052,82,89
5053,82,88
5054,82,87
5055,82,86
5056,82,85
5057,82,84
5058,82,83
5059,82,99
5060,83,0
5061,83,1
5062,83,2
5063,83,17
5064,83,16
5065,83,15
5066,83,14
5067,83,13
5068,83,12
5069,83,11
5070,83,10
5071,83,9
5072,83,8
5073,83,7
5074,83,6
5075,83,5
5076,83,4
5077,83,3
5078,83,58
5079,83,59
5080,83,60
5081,84,9
5082,84,16
5083,84,15
5084,84,14
5085,84,13
5086,84,12
5087,84,11
5088,84,10
5089,84,8
5090,83,99
5091,84,7
5092,84,6
5093,84,5
5094,84,4
5095,84,3
5096,84,2
5097,84,1
5098,84,17
5099,84,18
5100,84,19
5101,84,20
5102,84,35
5103,84,34
5104,84,33
5105,84,32
5106,84,31
5107,84,30
5108,84,29
5109,84,28
5110,84,27
5111,84,26
5112,84,25
5113,84,24
5114,84,23
5115,84,22
5116,84,21
5117,84,0
5118,83,98
5119,83,61
5120,83,70
5121,83,77
5122,83,76
5123,83,75
5124,83,74
5125,83,73
5126,83,72
5127,83,71
5128,83,69
5129,83,97
5130,83,68
5131,83,67
5132,83,66
5133,83,65
5134,83,64
5135,83,63
5136,83,62
5137,83,78
5138,83,79
5139,83,80
5140,83,81
5141,83,96
5142,83,95
5143,83,94
5144,83,93
5145,83,92
5146,83,91
5147,83,90
5148,83,89
5149,83,88
5150,83,87
5151,83,86
5152,83,85
5153,83,84
5154,83,83
5155,83,82
5156,82,82
5157,82,81
5158,82,80
5159,81,74
5160,81,81
5161,81,80
5162,81,79
5163,81,78
5164,81,77
5165,81,76
5166,81,75
5167,81,73
5168,81,64
5169,81,72
5170,81,71
5171,81,70
5172,81,69
5173,81,68
5174,81,67
5175,81,66
5176,81,82
5177,81,83
5178,81,84
5179,81,85
5180,82,0
5181,81,99
5182,81,98
5183,81,97
5184,81,96
5185,81,95
5186,81,94
5187,81,93
5188,81,92
5189,81,91
5190,81,90
5191,81,89
5192,81,88
5193,81,87
5194,81,86
5195,81,65
5196,81,63
5197,82,2
5198,81,35
5199,81,42
5200,81,41
5201,81,40
5202,81,39
5203,81,38
5204,81,37
5205,81,36
5206,81,34
5207,81,62
5208,81,33
5209,81,32
5210,81,31
5211,81,30
5212,81,29
5213,81,28
5214,81,27
5215,81,43
5216,81,44
5217,81,45
5218,81,46
5219,81,61
5220,81,60
5221,81,59
5222,81,58
5223,81,57
5224,81,56
5225,81,55
5226,81,54
5227,81,53
5228,81,52
5229,81,51
5230,81,50
5231,81,49
5232,81,48
5233,81,47
5234,82,1
5235,82,3
5236,82,79
5237,82,52
5238,82,59
5239,82,58
5240,82,57
5241,82,56
5242,82,55
5243,82,54
5244,82,53
5245,82,51
5246,82,42
5247,82,50
5248,82,49
5249,82,48
5250,82,47
5251,82,46
5252,82,45
5253,82,44
5254,82,60
5255,82,61
5256,82,62
5257,82,63
5258,82,78
5259,82,77
5260,82,76
5261,82,75
5262,82,74
5263,82,73
5264,82,72
5265,82,71
5266,82,70
5267,82,69
5268,82,68
5269,82,67
5270,82,66
5271,82,65
5272,82,64
5273,82,43
5274,82,41
5275,82,4
5276,82,13
5277,82,20
5278,82,19
5279,82,18
5280,82,17
5281,82,16
5282,82,15
5283,82,14
5284,82,12
5285,82,40
5286,82,11
5287,82,10
5288,82,9
5289,82,8
5290,82,7
5291,82,6
5292,82,5
5293,82,21
5294,82,22
5295,82,23
5296,82,24
5297,82,39
5298,82,38
5299,82,37
5300,82,36
5301,82,35
5302,82,34
5303,82,33
5304,82,32
5305,82,31
5306,82,30
5307,82,29
5308,82,28
5309,82,27
5310,82,26
5311,82,25
5312,84,36
5313,84,37
5314,84,38
5315,86,43
5316,86,50
5317,86,49
5318,86,48
5319,86,47
5320,86,46
5321,86,45
5322,86,44
5323,86,42
5324,86,33
5325,86,41
5326,86,40
5327,86,39
5328,86,38
5329,86,37
5330,86,36
5331,86,35
5332,86,51
5333,86,52
5334,86,53
5335,86,54
5336,86,69
5337,86,68
5338,86,67
5339,86,66
5340,86,65
5341,86,64
5342,86,63
5343,86,62
5344,86,61
5345,86,60
5346,86,59
5347,86,58
5348,86,57
5349,86,56
5350,86,55
5351,86,34
5352,86,32
5353,86,71
5354,86,4
5355,86,11
5356,86,10
5357,86,9
5358,86,8
5359,86,7
5360,86,6
5361,86,5
5362,86,3
5363,86,31
5364,86,2
5365,86,1
5366,86,0
5367,85,99
5368,85,98
5369,85,97
5370,85,96
5371,86,12
5372,86,13
5373,86,14
5374,86,15
5375,86,30
5376,86,29
5377,86,28
5378,86,27
5379,86,26
5380,86,25
5381,86,24
5382,86,23
5383,86,22
5384,86,21
5385,86,20
5386,86,19
5387,86,18
5388,86,17
5389,86,16
5390,86,70
5391,86,72
5392,85,94
5393,87,21
5394,87,28
5395,87,27
5396,87,26
5397,87,25
5398,87,24
5399,87,23
5400,87,22
5401,87,20
5402,87,11
5403,87,19
5404,87,18
5405,87,17
5406,87,16
5407,87,15
5408,87,14
5409,87,13
5410,87,29
5411,87,30
5412,87,31
5413,87,32
5414,87,47
5415,87,46
5416,87,45
5417,87,44
5418,87,43
5419,87,42
5420,87,41
5421,87,40
5422,87,39
5423,87,38
5424,87,37
5425,87,36
5426,87,35
5427,87,34
5428,87,33
5429,87,12
5430,87,10
5431,86,73
5432,86,82
5433,86,89
5434,86,88
5435,86,87
5436,86,86
5437,86,85
5438,86,84
5439,86,83
5440,86,81
5441,87,9
5442,86,80
5443,86,79
5444,86,78
5445,86,77
5446,86,76
5447,86,75
5448,86,74
5449,86,90
5450,86,91
5451,86,92
5452,86,93
5453,87,8
5454,87,7
5455,87,6
5456,87,5
5457,87,4
5458,87,3
5459,87,2
5460,87,1
5461,87,0
5462,86,99
5463,86,98
5464,86,97
5465,86,96
5466,86,95
5467,86,94
5468,85,95
5469,85,93
5470,84,39
5471,84,87
5472,84,94
5473,84,93
5474,84,92
5475,84,91
5476,84,90
5477,84,89
5478,84,88
5479,84,86
5480,84,77
5481,84,85
5482,84,84
5483,84,83
5484,84,82
5485,84,81
5486,84,80
5487,84,79
5488,84,95
5489,84,96
5490,84,97
5491,84,98
5492,85,13
5493,85,12
5494,85,11
5495,85,10
5496,85,9
5497,85,8
5498,85,7
5499,85,6
5500,85,5
5501,85,4
5502,85,3
5503,85,2
5504,85,1
5505,85,0
5506,84,99
5507,84,78
5508,84,76
5509,85,15
5510,84,48
5511,84,55
5512,84,54
5513,84,53
5514,84,52
5515,84,51
5516,84,50
5517,84,49
5518,84,47
5519,84,75
5520,84,46
5521,84,45
5522,84,44
5523,84,43
5524,84,42
5525,84,41
5526,84,40
5527,84,56
5528,84,57
5529,84,58
5530,84,59
5531,84,74
5532,84,73
5533,84,72
5534,84,71
5535,84,70
5536,84,69
5537,84,68
5538,84,67
5539,84,66
5540,84,65
5541,84,64
5542,84,63
5543,84,62
5544,84,61
5545,84,60
5546,85,14
5547,85,16
5548,85,92
5549,85,65
5550,85,72
5551,85,71
5552,85,70
5553,85,69
5554,85,68
5555,85,67
5556,85,66
5557,85,64
5558,85,55
5559,85,63
5560,85,62
5561,85,61
5562,85,60
5563,85,59
5564,85,58
5565,85,57
5566,85,73
5567,85,74
5568,85,75
5569,85,76
5570,85,91
5571,85,90
5572,85,89
5573,85,88
5574,85,87
5575,85,86
5576,85,85
5577,85,84
5578,85,83
5579,85,82
5580,85,81
5581,85,80
5582,85,79
5583,85,78
5584,85,77
5585,85,56
5586,85,54
5587,85,17
5588,85,26
5589,85,33
5590,85,32
5591,85,31
5592,85,30
5593,85,29
5594,85,28
5595,85,27
5596,85,25
5597,85,53
5598,85,24
5599,85,23
5600,85,22
5601,85,21
5602,85,20
5603,85,19
5604,85,18
5605,85,34
5606,85,35
5607,85,36
5608,85,37
5609,85,52
5610,85,51
5611,85,50
5612,85,49
5613,85,48
5614,85,47
5615,85,46
5616,85,45
5617,85,44
5618,85,43
5619,85,42
5620,85,41
5621,85,40
5622,85,39
5623,85,38
5624,81,26
5625,81,24
5626,87,49
5627,77,5
5628,77,12
5629,77,11
5630,77,10
5631,77,9
5632,77,8
5633,77,7
5634,77,6
5635,77,4
5636,77,14
5637,77,3
5638,77,2
5639,77,1
5640,77,0
5641,76,99
5642,76,98
5643,76,97
5644,77,13
5645,77,15
5646,81,23
5647,77,25
5648,77,32
5649,77,31
5650,77,30
5651,77,29
5652,77,28
5653,77,27
5654,77,26
5655,77,24
5656,77,16
5657,77,23
5658,77,22
5659,77,21
5660,77,20
5661,77,19
5662,77,18
5663,77,17
5664,76,96
5665,76,95
5666,76,94
5667,76,66
5668,76,73
5669,76,72
5670,76,71
5671,76,70
5672,76,69
5673,76,68
5674,76,67
5675,76,65
5676,76,93
5677,76,64
5678,76,63
5679,76,62
5680,76,61
5681,76,60
5682,76,59
5683,76,58
5684,76,74
5685,76,75
5686,76,76
5687,76,77
5688,76,92
5689,76,91
5690,76,90
5691,76,89
5692,76,88
5693,76,87
5694,76,86
5695,76,85
5696,76,84
5697,76,83
5698,76,82
5699,76,81
5700,76,80
5701,76,79
5702,76,78
5703,77,33
5704,77,34
5705,77,35
5706,77,84
5707,77,91
5708,77,90
5709,77,89
5710,77,88
5711,77,87
5712,77,86
5713,77,85
5714,77,83
5715,77,74
5716,77,82
5717,77,81
5718,77,80
5719,77,79
5720,77,78
5721,77,77
5722,77,76
5723,77,92
5724,77,93
5725,77,94
5726,77,95
5727,78,10
5728,78,9
5729,78,8
5730,78,7
5731,78,6
5732,78,5
5733,78,4
5734,78,3
5735,78,2
5736,78,1
5737,78,0
5738,77,99
5739,77,98
5740,77,97
5741,77,96
5742,77,75
5743,77,73
5744,77,36
5745,77,45
5746,77,52
5747,77,51
5748,77,50
5749,77,49
5750,77,48
5751,77,47
5752,77,46
5753,77,44
5754,77,72
5755,77,43
5756,77,42
5757,77,41
5758,77,40
5759,77,39
5760,77,38
5761,77,37
5762,77,53
5763,77,54
5764,77,55
5765,77,56
5766,77,71
5767,77,70
5768,77,69
5769,77,68
5770,77,67
5771,77,66
5772,77,65
5773,77,64
5774,77,63
5775,77,62
5776,77,61
5777,77,60
5778,77,59
5779,77,58
5780,77,57
5781,76,57
5782,76,56
5783,76,55
5784,75,49
5785,75,56
5786,75,55
5787,75,54
5788,75,53
5789,75,52
5790,75,51
5791,75,50
5792,75,48
5793,75,39
5794,75,47
5795,75,46
5796,75,45
5797,75,44
5798,75,43
5799,75,42
5800,75,41
5801,75,57
5802,75,58
5803,75,59
5804,75,60
5805,75,75
5806,75,74
5807,75,73
5808,75,72
5809,75,71
5810,75,70
5811,75,69
5812,75,68
5813,75,67
5814,75,66
5815,75,65
5816,75,64
5817,75,63
5818,75,62
5819,75,61
5820,75,40
5821,75,38
5822,75,77
5823,75,10
5824,75,17
5825,75,16
5826,75,15
5827,75,14
5828,75,13
5829,75,12
5830,75,11
5831,75,9
5832,75,37
5833,75,8
5834,75,7
5835,75,6
5836,75,5
5837,75,4
5838,75,3
5839,75,2
5840,75,18
5841,75,19
5842,75,20
5843,75,21
5844,75,36
5845,75,35
5846,75,34
5847,75,33
5848,75,32
5849,75,31
5850,75,30
5851,75,29
5852,75,28
5853,75,27
5854,75,26
5855,75,25
5856,75,24
5857,75,23
5858,75,22
5859,75,76
5860,75,78
5861,76,54
5862,76,27
5863,76,34
5864,76,33
5865,76,32
5866,76,31
5867,76,30
5868,76,29
5869,76,28
5870,76,26
5871,76,17
5872,76,25
5873,76,24
5874,76,23
5875,76,22
5876,76,21
5877,76,20
5878,76,19
5879,76,35
5880,76,36
5881,76,37
5882,76,38
5883,76,53
5884,76,52
5885,76,51
5886,76,50
5887,76,49
5888,76,48
5889,76,47
5890,76,46
5891,76,45
5892,76,44
5893,76,43
5894,76,42
5895,76,41
5896,76,40
5897,76,39
5898,76,18
5899,76,16
5900,75,79
5901,75,88
5902,75,95
5903,75,94
5904,75,93
5905,75,92
5906,75,91
5907,75,90
5908,75,89
5909,75,87
5910,76,15
5911,75,86
5912,75,85
5913,75,84
5914,75,83
5915,75,82
5916,75,81
5917,75,80
5918,75,96
5919,75,97
5920,75,98
5921,75,99
5922,76,14
5923,76,13
5924,76,12
5925,76,11
5926,76,10
5927,76,9
5928,76,8
5929,76,7
5930,76,6
5931,76,5
5932,76,4
5933,76,3
5934,76,2
5935,76,1
5936,76,0
5937,78,11
5938,78,12
5939,78,13
5940,80,18
5941,80,25
5942,80,24
5943,80,23
5944,80,22
5945,80,21
5946,80,20
5947,80,19
5948,80,17
5949,80,8
5950,80,16
5951,80,15
5952,80,14
5953,80,13
5954,80,12
5955,80,11
5956,80,10
5957,80,26
5958,80,27
5959,80,28
5960,80,29
5961,80,44
5962,80,43
5963,80,42
5964,80,41
5965,80,40
5966,80,39
5967,80,38
5968,80,37
5969,80,36
5970,80,35
5971,80,34
5972,80,33
5973,80,32
5974,80,31
5975,80,30
5976,80,9
5977,80,7
5978,80,46
5979,79,79
5980,79,86
5981,79,85
5982,79,84
5983,79,83
5984,79,82
5985,79,81
5986,79,80
5987,79,78
5988,80,6
5989,79,77
5990,79,76
5991,79,75
5992,79,74
5993,79,73
5994,79,72
5995,79,71
5996,79,87
5997,79,88
5998,79,89
5999,79,90
6000,80,5
6001,80,4
6002,80,3
6003,80,2
6004,80,1
6005,80,0
6006,79,99
6007,79,98
6008,79,97
6009,79,96
6010,79,95
6011,79,94
6012,79,93
6013,79,92
6014,79,91
6015,80,45
6016,80,47
6017,79,69
6018,80,96
6019,81,3
6020,81,2
6021,81,1
6022,81,0
6023,80,99
6024,80,98
6025,80,97
6026,80,95
6027,80,86
6028,80,94
6029,80,93
6030,80,92
6031,80,91
6032,80,90
6033,80,89
6034,80,88
6035,81,4
6036,81,5
6037,81,6
6038,81,7
6039,81,22
6040,81,21
6041,81,20
6042,81,19
6043,81,18
6044,81,17
6045,81,16
6046,81,15
6047,81,14
6048,81,13
6049,81,12
6050,81,11
6051,81,10
6052,81,9
6053,81,8
6054,80,87
6055,80,85
6056,80,48
6057,80,57
6058,80,64
6059,80,63
6060,80,62
6061,80,61
6062,80,60
6063,80,59
6064,80,58
6065,80,56
6066,80,84
6067,80,55
6068,80,54
6069,80,53
6070,80,52
6071,80,51
6072,80,50
6073,80,49
6074,80,65
6075,80,66
6076,80,67
6077,80,68
6078,80,83
6079,80,82
6080,80,81
6081,80,80
6082,80,79
6083,80,78
6084,80,77
6085,80,76
6086,80,75
6087,80,74
6088,80,73
6089,80,72
6090,80,71
6091,80,70
6092,80,69
6093,79,70
6094,79,68
6095,78,14
6096,78,62
6097,78,69
6098,78,68
6099,78,67
6100,78,66
6101,78,65
6102,78,64
6103,78,63
6104,78,61
6105,78,52
6106,78,60
6107,78,59
6108,78,58
6109,78,57
6110,78,56
6111,78,55
6112,78,54
6113,78,70
6114,78,71
6115,78,72
6116,78,73
6117,78,88
6118,78,87
6119,78,86
6120,78,85
6121,78,84
6122,78,83
6123,78,82
6124,78,81
6125,78,80
6126,78,79
6127,78,78
6128,78,77
6129,78,76
6130,78,75
6131,78,74
6132,78,53
6133,78,51
6134,78,90
6135,78,23
6136,78,30
6137,78,29
6138,78,28
